item_id,store_id,department_info,cost_to_pay
1187464,BLANK,BLANK,2.59
1187465,3002720,BLANK,4.16
1187466,3002720,BLANK,3.16
1187467,3002720,BLANK,2.08
1187468,3002720,BLANK,2.08
1187469,BLANK,BLANK,51.72
1187470,BLANK,BLANK,87.78
1187471,BLANK,BLANK,0.5
1187472,3002720,BLANK,77.4
1187474,BLANK,BLANK,130.08
1187475,3002720,BLANK,2.08
1187476,3002720,BLANK,2.08
1187477,3002720,BLANK,3.16
1187478,3002720,BLANK,2.08
1187479,3002720,BLANK,3.16
1187480,3002720,BLANK,8.32
1187481,3002720,BLANK,45.2
1187482,3002720,BLANK,2.08
1187484,BLANK,BLANK,0.5
1187485,3002720,BLANK,2.08
1187486,3002720,BLANK,2.08
1187487,446063,92,1.07
1187488,446063,92,1.76
1187489,3002720,BLANK,2.08
1187490,3002720,BLANK,131.97
1187492,3002720,BLANK,2.08
1187493,BLANK,BLANK,25.0
1187494,BLANK,BLANK,181.8
1187496,BLANK,BLANK,16.26
1187497,3002720,BLANK,2.08
1187498,3002720,BLANK,2.08
1187499,3002720,BLANK,6.24
1187501,3002720,BLANK,1.58
1187502,3002720,BLANK,2.08
1187503,3002720,BLANK,26.52
1187504,3002720,BLANK,1.58
1187505,BLANK,BLANK,16.86
1187506,446063,95,3.0
1187508,3002720,BLANK,2.08
1187509,3002720,BLANK,100.07
1187510,3002720,BLANK,11.88
1187511,3002720,BLANK,2.08
1187512,3002720,BLANK,4.16
1187513,3002720,BLANK,1.58
1187514,3002720,BLANK,0.89
1187515,3002720,BLANK,2.08
1187517,BLANK,BLANK,3.9
1187520,3002720,BLANK,2.08
1187521,BLANK,BLANK,0.5
1187522,BLANK,BLANK,138.9
1187523,BLANK,BLANK,7.33
1187524,3002720,BLANK,98.1
1187525,3002720,BLANK,2.08
1187526,BLANK,BLANK,0.6
1187527,3002720,BLANK,2.11
1187528,3002720,BLANK,2.08
1187530,3002720,BLANK,1.58
1187531,BLANK,BLANK,6.18
1187532,3002720,BLANK,14.88
1187533,BLANK,BLANK,211.04
1187534,3002720,BLANK,2.08
1187535,446063,79,22.32
1187536,3002720,BLANK,3.55
1187537,3002720,BLANK,2.08
1187538,3002720,BLANK,2.08
1187539,446063,95,3.16
1187540,3002720,BLANK,2.08
1187541,3002720,BLANK,2.08
1187542,3002720,BLANK,4.16
1187543,3002720,BLANK,43.4
1187544,3002720,BLANK,6.24
1187545,446063,92,22.96
1187546,BLANK,BLANK,0.5
1187547,3002720,BLANK,4.16
1187549,BLANK,BLANK,42.55
1187550,446063,95,3.02
1187552,3002720,BLANK,2.08
1187553,3002720,BLANK,2.08
1187554,3002720,BLANK,1.58
1187555,3002720,BLANK,29.97
1187556,3002720,BLANK,127.53
1187557,3002720,BLANK,6.24
1187558,3002720,BLANK,4.74
1187559,3002720,BLANK,7.44
1187560,3002720,BLANK,7.12
1187561,BLANK,BLANK,0.5
1187562,3002720,BLANK,12.48
1187563,3002720,BLANK,6.32
1187564,3002720,BLANK,14.24
1187565,3002720,BLANK,2.08
1187566,3002720,BLANK,3.16
1187567,3002720,BLANK,2.2
1187568,3002720,BLANK,6.93
1187569,3002720,BLANK,26.0
1187570,3002720,BLANK,108.9
1187571,3002720,BLANK,1.87
1187572,3002720,BLANK,60.81
1187573,3002720,BLANK,2.4
1187574,3002720,BLANK,4.89
1187575,3002720,BLANK,19.55
1187576,3002720,BLANK,9.8
1187577,3002720,BLANK,136.5
1187578,3002720,BLANK,6.2
1187579,3002720,BLANK,1.15
1187580,3002720,BLANK,8.4
1187581,3002720,BLANK,9.35
1187582,3002720,BLANK,25.0
1187583,3002720,BLANK,8.68
1187584,3002720,BLANK,4.89
1187585,3002720,BLANK,1.25
1187586,3002720,BLANK,1.25
1187587,3002720,BLANK,101.2
1187588,3002720,BLANK,1.25
1187589,3002720,BLANK,3.72
1187590,3002720,BLANK,131.4
1187591,3002720,BLANK,12.1
1187592,3002720,BLANK,16.25
1187593,3002720,BLANK,39.6
1187594,3002720,BLANK,8.68
1187595,3002720,BLANK,3.6
1187596,3002720,BLANK,3.75
1187597,3002720,BLANK,2.3
1187598,3002720,BLANK,7.0
1187599,3002720,BLANK,3.72
1187600,3002720,BLANK,1.87
1187601,3002720,BLANK,102.75
1187602,3002720,BLANK,10.55
1187603,3002720,BLANK,9.92
1187604,3002720,BLANK,15.36
1187605,3002720,BLANK,7.35
1187606,3002720,BLANK,15.0
1187607,3002720,BLANK,106.95
1187608,3002720,BLANK,17.25
1187609,3002720,BLANK,6.2
1187610,3002720,BLANK,6.25
1187611,3002720,BLANK,10.35
1187612,3002720,BLANK,5.0
1187613,3002720,BLANK,9.09
1187614,3002720,BLANK,11.88
1187615,3002720,BLANK,6.6
1187616,3002720,BLANK,9.92
1187617,3002720,BLANK,7.59
1187618,3002720,BLANK,4.89
1187619,3002720,BLANK,4.6
1187620,3002720,BLANK,6.93
1187621,3002720,BLANK,3.84
1187622,3002720,BLANK,3.45
1187623,3002720,BLANK,3.63
1187624,3002720,BLANK,20.1
1187625,3002720,BLANK,18.7
1187628,3002720,BLANK,16.12
1187629,3002720,BLANK,4.4
1187630,3002720,BLANK,154.53
1187631,3002720,BLANK,18.4
1187632,3002720,BLANK,6.9
1187633,3002720,BLANK,3.3
1187634,3002720,BLANK,10.56
1187635,3002720,BLANK,4.9
1187636,3002720,BLANK,4.4
1187637,3002720,BLANK,17.28
1187638,3002720,BLANK,4.96
1187639,3002720,BLANK,13.0
1187640,BLANK,BLANK,72.4
1187641,3002720,BLANK,7.68
1187642,3002720,BLANK,3.96
1187643,3002720,BLANK,3.3
1187644,3002720,BLANK,1.2
1187645,3002720,BLANK,1.1
1187646,3002720,BLANK,6.52
1187647,3002720,BLANK,2.49
1187648,3002720,BLANK,102.44
1187649,3002720,BLANK,34.5
1187650,3002720,BLANK,75.15
1187651,3002720,BLANK,3.6
1187652,3002720,BLANK,6.27
1187653,3002720,BLANK,1.1
1187654,3002720,BLANK,10.55
1187655,3002720,BLANK,1.65
1187656,3002720,BLANK,9.9
1187657,3002720,BLANK,14.3
1187658,3002720,BLANK,12.1
1187659,3002720,BLANK,11.41
1187660,3002720,BLANK,2.5
1187661,3002720,BLANK,5.0
1187662,3002720,BLANK,1.01
1187663,3002720,BLANK,19.55
1187664,3002720,BLANK,20.9
1187665,3002720,BLANK,12.1
1187666,3002720,BLANK,5.61
1187667,3002720,BLANK,2.48
1187668,3002720,BLANK,13.13
1187669,3002720,BLANK,89.7
1187670,3002720,BLANK,2.2
1187671,3002720,BLANK,23.0
1187672,3002720,BLANK,7.48
1187673,3002720,BLANK,1.25
1187674,3002720,BLANK,9.0
1187675,3002720,BLANK,2.5
1187676,BLANK,BLANK,13.32
1187677,3002720,BLANK,65.0
1187678,3002720,BLANK,5.31
1187679,3002720,BLANK,10.35
1187680,3002720,BLANK,4.4
1187681,3002720,BLANK,9.35
1187682,3002720,BLANK,2.11
1187683,3002720,BLANK,4.4
1187684,3002720,BLANK,39.0
1187685,3002720,BLANK,1.65
1187686,3002720,BLANK,187.95
1187687,3002720,BLANK,47.15
1187688,3002720,BLANK,6.2
1187689,3002720,BLANK,7.7
1187690,3002720,BLANK,5.05
1187691,3002720,BLANK,16.1
1187692,3002720,BLANK,3.74
1187693,3002720,BLANK,11.55
1187694,3002720,BLANK,18.7
1187695,3002720,BLANK,69.71
1187696,3002720,BLANK,2.64
1187697,3002720,BLANK,144.3
1187698,3002720,BLANK,2.5
1187699,3002720,BLANK,3.26
1187700,3002720,BLANK,44.16
1187701,3002720,BLANK,6.03
1187702,3002720,BLANK,8.15
1187703,3002720,BLANK,4.22
1187704,3002720,BLANK,1.25
1187705,3002720,BLANK,12.48
1187706,3002720,BLANK,7.48
1187708,3002720,BLANK,8.04
1187709,3002720,BLANK,40.7
1187710,3002720,BLANK,202.2
1187711,3002720,BLANK,5.5
1187712,3002720,BLANK,2.5
1187713,3002720,BLANK,11.22
1187714,3002720,BLANK,54.23
1187715,3002720,BLANK,41.14
1187716,3002720,BLANK,47.0
1187717,3002720,BLANK,3.26
1187718,3002720,BLANK,128.85
1187719,3002720,BLANK,16.3
1187720,3002720,BLANK,1.15
1187721,3002720,BLANK,26.4
1187722,3002720,BLANK,3.75
1187723,3002720,BLANK,2.11
1187724,3002720,BLANK,6.0
1187725,3002720,BLANK,9.2
1187726,3002720,BLANK,7.48
1187727,3002720,BLANK,46.2
1187728,3002720,BLANK,9.9
1187729,3002720,BLANK,5.0
1187730,3002720,BLANK,1.25
1187731,3002720,BLANK,14.96
1187732,3002720,BLANK,14.74
1187733,3002720,BLANK,18.99
1187734,3002720,BLANK,41.4
1187735,3002720,BLANK,15.36
1187736,3002720,BLANK,13.09
1187737,3002720,BLANK,70.4
1187738,3002720,BLANK,2.88
1187739,3002720,BLANK,9.6
1187740,3002720,BLANK,128.55
1187741,3002720,BLANK,122.5
1187742,3002720,BLANK,7.7
1187743,3002720,BLANK,25.0
1187744,3002720,BLANK,62.0
1187745,3002720,BLANK,17.0
1187746,3002720,BLANK,237.82
1187747,3002720,BLANK,14.96
1187748,3002720,BLANK,57.15
1187749,3002720,BLANK,8.91
1187750,3002720,BLANK,1.87
1187751,3002720,BLANK,227.85
1187753,3002720,BLANK,3.45
1187754,3002720,BLANK,10.1
1187755,3002720,BLANK,8.64
1187756,3002720,BLANK,13.64
1187757,3002720,BLANK,18.7
1187758,3002720,BLANK,14.19
1187759,3002720,BLANK,2.2
1187760,3002720,BLANK,37.1
1187761,3002720,BLANK,51.48
1187762,3002720,BLANK,6.2
1187763,3002720,BLANK,232.97
1187764,3002720,BLANK,2.3
1187765,3002720,BLANK,49.0
1187766,3002720,BLANK,7.48
1187767,3002720,BLANK,21.0
1187768,3002720,BLANK,2.49
1187769,3002720,BLANK,156.32
1187770,3002720,BLANK,4.8
1187771,3002720,BLANK,1.25
1187772,3002720,BLANK,3.75
1187773,3002720,BLANK,31.05
1187774,3002720,BLANK,65.65
1187775,3002720,BLANK,1.15
1187776,3002720,BLANK,10.56
1187777,3002720,BLANK,1.25
1187778,3002720,BLANK,17.15
1187779,3002720,BLANK,4.89
1187780,3002720,BLANK,22.08
1187781,3002720,BLANK,26.0
1187782,3002720,BLANK,36.0
1187783,3002720,BLANK,22.32
1187784,3002720,BLANK,9.78
1187785,3002720,BLANK,7.68
1187786,3002720,BLANK,30.0
1187787,3002720,BLANK,20.1
1187788,3002720,BLANK,2.2
1187789,3002720,BLANK,74.25
1187790,3002720,BLANK,76.32
1187791,3002720,BLANK,6.25
1187792,3002720,BLANK,2.3
1187793,3002720,BLANK,68.4
1187794,3002720,BLANK,12.0
1187795,3002720,BLANK,1.25
1187796,3002720,BLANK,9.35
1187797,3002720,BLANK,6.93
1187798,3002720,BLANK,28.05
1187800,3002720,BLANK,16.83
1187801,3002720,BLANK,82.05
1187802,3002720,BLANK,221.25
1187803,3002720,BLANK,145.0
1187804,3002720,BLANK,7.48
1187805,3002720,BLANK,1.15
1187806,3002720,BLANK,2.49
1187807,3002720,BLANK,2.49
1187808,3002720,BLANK,2.45
1187809,3002720,BLANK,3.03
1187810,3002720,BLANK,12.4
1187811,3002720,BLANK,4.8
1187812,3002720,BLANK,3.26
1187813,3002720,BLANK,82.62
1187814,3002720,BLANK,91.28
1187815,3002720,BLANK,2.5
1187816,3002720,BLANK,106.06
1187817,3002720,BLANK,18.0
1187818,3002720,BLANK,3.74
1187819,3002720,BLANK,34.0
1187820,3002720,BLANK,6.52
1187821,3002720,BLANK,11.11
1187822,3002720,BLANK,26.18
1187823,3002720,BLANK,9.0
1187824,3002720,BLANK,7.68
1187825,3002720,BLANK,10.0
1187826,3002720,BLANK,2.48
1187827,3002720,BLANK,23.04
1187828,3002720,BLANK,66.3
1187829,3002720,BLANK,8.05
1187830,3002720,BLANK,169.29
1187831,3002720,BLANK,5.75
1187832,3002720,BLANK,46.0
1187833,3002720,BLANK,11.5
1187834,3002720,BLANK,3.72
1187835,3002720,BLANK,14.88
1187836,3002720,BLANK,16.12
1187837,3002720,BLANK,4.6
1187838,3002720,BLANK,30.97
1187839,3002720,BLANK,18.0
1187840,3002720,BLANK,1.25
1187841,3002720,BLANK,2.3
1187842,3002720,BLANK,79.95
1187843,BLANK,BLANK,100.0
1187844,3002720,BLANK,1.25
1187845,3002720,BLANK,11.0
1187846,3002720,BLANK,13.86
1187847,3002720,BLANK,1.25
1187848,3002720,BLANK,19.14
1187849,3002720,BLANK,0.96
1187850,3002720,BLANK,34.0
1187851,3002720,BLANK,1.1
1187852,3002720,BLANK,19.19
1187853,3002720,BLANK,179.52
1187854,3002720,BLANK,4.22
1187855,3002720,BLANK,8.64
1187856,3002720,BLANK,8.64
1187857,3002720,BLANK,4.6
1187858,3002720,BLANK,8.91
1187859,3002720,BLANK,4.89
1187860,3002720,BLANK,1.2
1187861,3002720,BLANK,9.0
1187862,3002720,BLANK,1.0
1187863,3002720,BLANK,0.33
1187864,3002720,BLANK,24.0
1187865,3002720,BLANK,8.68
1187866,3002720,BLANK,1.98
1187867,3002720,BLANK,18.0
1187868,3002720,BLANK,1.15
1187869,3002720,BLANK,2.11
1187870,3002720,BLANK,7.59
1187871,3002720,BLANK,15.36
1187872,3002720,BLANK,4.6
1187873,3002720,BLANK,4.89
1187874,3002720,BLANK,11.0
1187875,3002720,BLANK,10.56
1187876,3002720,BLANK,4.6
1187877,3002720,BLANK,8.4
1187878,3002720,BLANK,35.7
1187879,3002720,BLANK,44.1
1187880,3002720,BLANK,162.14
1187881,3002720,BLANK,108.05
1187882,3002720,BLANK,14.67
1187883,3002720,BLANK,1.25
1187884,3002720,BLANK,12.65
1187885,3002720,BLANK,18.7
1187886,3002720,BLANK,16.83
1187887,3002720,BLANK,5.0
1187888,3002720,BLANK,8.25
1187889,3002720,BLANK,128.7
1187890,3002720,BLANK,4.9
1187891,3002720,BLANK,69.45
1187892,3002720,BLANK,93.8
1187893,3002720,BLANK,14.0
1187894,3002720,BLANK,33.66
1187895,3002720,BLANK,17.28
1187896,3002720,BLANK,12.4
1187897,3002720,BLANK,12.5
1187898,3002720,BLANK,143.25
1187899,3002720,BLANK,8.58
1187900,3002720,BLANK,50.49
1187901,3002720,BLANK,11.16
1187902,3002720,BLANK,12.0
1187903,3002720,BLANK,1.01
1187904,3002720,BLANK,3.6
1187905,3002720,BLANK,10.5
1187906,3002720,BLANK,2.2
1187908,3002720,BLANK,48.36
1187909,3002720,BLANK,9.92
1187910,3002720,BLANK,30.0
1187911,3002720,BLANK,3.03
1187912,3002720,BLANK,4.89
1187913,3002720,BLANK,1.87
1187914,3002720,BLANK,4.4
1187915,3002720,BLANK,2.2
1187916,3002720,BLANK,11.0
1187917,3002720,BLANK,2.5
1187918,3002720,BLANK,207.01
1187920,3002720,BLANK,13.44
1187921,3002720,BLANK,13.8
1187922,3002720,BLANK,140.4
1187923,3002720,BLANK,2.64
1187924,3002720,BLANK,10.23
1187925,3002720,BLANK,27.84
1187926,3002720,BLANK,9.0
1187927,3002720,BLANK,12.1
1187928,3002720,BLANK,3.26
1187929,3002720,BLANK,2.48
1187930,3002720,BLANK,1.63
1187931,3002720,BLANK,1.63
1187932,3002720,BLANK,19.2
1187933,3002720,BLANK,0.99
1187934,3002720,BLANK,6.2
1187935,3002720,BLANK,94.05
1187936,3002720,BLANK,4.9
1187937,3002720,BLANK,17.28
1187938,3002720,BLANK,4.9
1187939,3002720,BLANK,14.95
1187940,3002720,BLANK,86.4
1187941,3002720,BLANK,6.6
1187942,3002720,BLANK,2.2
1187943,3002720,BLANK,22.44
1187944,3002720,BLANK,2.11
1187945,3002720,BLANK,6.2
1187946,3002720,BLANK,51.84
1187947,3002720,BLANK,157.48
1187948,3002720,BLANK,158.95
1187949,3002720,BLANK,3.84
1187950,3002720,BLANK,2.45
1187951,3002720,BLANK,17.36
1187952,3002720,BLANK,20.0
1187953,3002720,BLANK,12.0
1187954,3002720,BLANK,4.89
1187955,3002720,BLANK,13.2
1187956,3002720,BLANK,7.2
1187957,3002720,BLANK,13.8
1187958,3002720,BLANK,22.44
1187959,3002720,BLANK,11.0
1187960,3002720,BLANK,102.9
1187961,3002720,BLANK,5.05
1187962,3002720,BLANK,6.9
1187963,3002720,BLANK,5.0
1187964,3002720,BLANK,3.26
1187965,3002720,BLANK,1.01
1187966,3002720,BLANK,12.65
1187967,3002720,BLANK,40.75
1187968,3002720,BLANK,3.26
1187969,3002720,BLANK,5.75
1187970,3002720,BLANK,4.22
1187971,3002720,BLANK,12.4
1187972,3002720,BLANK,48.53
1187973,3002720,BLANK,7.92
1187974,3002720,BLANK,1.1
1187975,3002720,BLANK,16.32
1187976,3002720,BLANK,7.48
1187977,3002720,BLANK,12.66
1187978,3002720,BLANK,7.48
1187979,3002720,BLANK,7.0
1188530,3002720,BLANK,6.24
1188531,3002720,BLANK,2.08
1188532,3002720,BLANK,6.24
1188535,3002720,BLANK,6.24
1188536,3002720,BLANK,2.08
1188849,BLANK,BLANK,166.68
1188889,BLANK,BLANK,46.32
1188890,BLANK,BLANK,6.92
1188891,BLANK,BLANK,8.56
1188892,BLANK,BLANK,112.32
1188893,BLANK,BLANK,15.49
1188895,BLANK,BLANK,8.9
1188896,3001091,BLANK,46.74
1188898,3002720,BLANK,209.76
1188899,BLANK,BLANK,9.04
1188900,3002720,BLANK,6.16
1188901,BLANK,BLANK,10.64
1188902,3002720,BLANK,203.4
1188903,3002720,BLANK,4.16
1188904,3001091,BLANK,50.8
1188905,BLANK,BLANK,6.0
1188907,BLANK,BLANK,8.5
1188908,BLANK,BLANK,171.82
1188909,BLANK,BLANK,6.47
1188910,BLANK,BLANK,10.96
1188911,BLANK,BLANK,6.33
1188913,BLANK,BLANK,15.92
1188914,BLANK,BLANK,1.13
1188915,BLANK,BLANK,3.31
1188918,BLANK,BLANK,12.41
1188920,3002720,BLANK,135.0
1188922,3002720,BLANK,6.24
1188923,BLANK,BLANK,10.48
1188924,3002720,BLANK,7.74
1188925,BLANK,BLANK,16.71
1188926,3002720,BLANK,8.32
1188927,3002720,BLANK,3.08
1188928,BLANK,BLANK,7.39
1188929,BLANK,BLANK,19.0
1188930,3002720,BLANK,9.24
1188932,BLANK,BLANK,9.43
1188936,BLANK,BLANK,8.04
1188937,3002720,BLANK,22.96
1188938,3002720,BLANK,60.9
1188939,BLANK,BLANK,141.2
1188940,BLANK,BLANK,16.6
1188941,BLANK,BLANK,10.93
1188944,BLANK,BLANK,128.0
1188945,BLANK,BLANK,96.0
1188947,BLANK,BLANK,46.3
1188949,BLANK,BLANK,6.27
1188950,BLANK,BLANK,13.66
1188951,3001091,BLANK,43.69
1188953,BLANK,BLANK,8.87
1188955,BLANK,BLANK,1.35
1188956,BLANK,BLANK,6.63
1188957,3001091,BLANK,64.0
1188958,BLANK,BLANK,22.58
1188960,BLANK,BLANK,1.45
1188961,BLANK,BLANK,8.13
1188962,3002720,BLANK,18.9
1188963,3002720,BLANK,3.08
1188964,3002720,BLANK,2.08
1188966,BLANK,BLANK,16.44
1188969,BLANK,BLANK,5.08
1188972,BLANK,BLANK,6.47
1188973,BLANK,BLANK,10.63
1188975,BLANK,BLANK,6.8
1188976,BLANK,BLANK,8.61
1188977,3002720,BLANK,2.58
1188982,3002720,BLANK,6.16
1188983,3002720,BLANK,137.36
1188985,3002720,BLANK,32.64
1188990,BLANK,BLANK,5.62
1188991,BLANK,BLANK,33.6
1188992,BLANK,BLANK,81.0
1188993,3002720,BLANK,8.64
1188994,3002720,BLANK,12.48
1188995,BLANK,BLANK,13.49
1188996,3002720,BLANK,62.9
1188997,BLANK,BLANK,12.88
1188998,3002720,BLANK,7.56
1188999,BLANK,BLANK,8.04
1189000,BLANK,BLANK,200.0
1189001,BLANK,BLANK,7.88
1189002,BLANK,BLANK,3.31
1189004,BLANK,BLANK,18.11
1189007,BLANK,BLANK,6.41
1189008,BLANK,BLANK,7.91
1189009,BLANK,BLANK,8.42
1189010,475570,EBPB2,198.0
1189011,BLANK,BLANK,9.08
1189012,BLANK,BLANK,7.76
1189013,BLANK,BLANK,5.86
1189014,BLANK,BLANK,6.49
1189015,BLANK,BLANK,75.0
1189016,3002720,BLANK,3.08
1189017,3002720,BLANK,172.8
1189018,3002720,BLANK,5.16
1189019,BLANK,BLANK,6.92
1189020,BLANK,BLANK,6.43
1189024,BLANK,BLANK,15.52
1189025,BLANK,BLANK,15.14
1189026,3002720,BLANK,38.88
1189027,BLANK,BLANK,12.36
1189028,BLANK,BLANK,11.68
1189029,3002720,BLANK,4.24
1189031,BLANK,BLANK,154.2
1189032,BLANK,BLANK,6.1
1189034,BLANK,BLANK,100.85
1189035,BLANK,BLANK,9.46
1189036,BLANK,BLANK,148.4
1189037,BLANK,BLANK,5.89
1189039,BLANK,BLANK,15.59
1189040,3002720,BLANK,46.08
1189041,BLANK,BLANK,6.04
1189043,3002720,BLANK,137.7
1189044,BLANK,BLANK,8.2
1189045,BLANK,BLANK,9.4
1189046,3002720,BLANK,2.08
1189049,475570,HAICJ,225.0
1189050,3002720,BLANK,111.52
1189052,BLANK,BLANK,9.68
1189053,3001091,BLANK,103.63
1189054,BLANK,BLANK,200.0
1189056,3002720,BLANK,14.04
1189057,BLANK,BLANK,1.4
1189058,BLANK,BLANK,11.24
1189059,3002720,BLANK,20.4
1189060,3001091,BLANK,89.4
1189061,475570,BLANK,18.11
1189064,3002720,BLANK,25.92
1189065,3001091,BLANK,38.6
1189066,BLANK,BLANK,5.83
1189067,3002720,BLANK,6.24
1189068,BLANK,BLANK,5.44
1189069,BLANK,BLANK,63.0
1189071,BLANK,BLANK,26.47
1189073,BLANK,BLANK,15.84
1189075,BLANK,BLANK,38.4
1189078,BLANK,BLANK,8.14
1189079,BLANK,BLANK,14.97
1189080,3002720,BLANK,205.8
1189081,BLANK,BLANK,7.36
1189082,BLANK,BLANK,13.2
1189083,3001091,BLANK,16.26
1189085,3002720,BLANK,22.68
1189088,3002720,BLANK,20.52
1189089,BLANK,BLANK,6.91
1189093,BLANK,BLANK,67.2
1189094,3002720,BLANK,2.58
1189095,475570,BLANK,171.05
1189097,3002720,BLANK,17.28
1189100,3002720,BLANK,7.74
1189101,3002720,BLANK,2.08
1189102,3002720,BLANK,180.86
1189103,3002720,BLANK,3.08
1189105,3002720,BLANK,2.08
1189106,BLANK,BLANK,21.0
1189110,3002720,BLANK,3.96
1189112,BLANK,BLANK,10.34
1189115,3001091,BLANK,38.61
1189116,3002720,BLANK,63.6
1189117,BLANK,BLANK,16.55
1189119,3002720,BLANK,57.6
1189121,3002720,BLANK,24.48
1189123,BLANK,BLANK,156.4
1189124,BLANK,BLANK,2.5
1189125,BLANK,BLANK,5.78
1189126,475570,HAICJ,92.37
1189133,3002720,BLANK,61.2
1189134,BLANK,BLANK,5.09
1189136,BLANK,BLANK,50.0
1189137,475570,EBPB2,6.0
1189139,3002720,BLANK,184.92
1189140,3002720,BLANK,2.16
1189142,BLANK,BLANK,19.46
1189143,BLANK,BLANK,135.0
1189144,BLANK,BLANK,126.8
1189145,BLANK,BLANK,6.4
1189147,3001091,BLANK,25.4
1189148,BLANK,BLANK,208.8
1189149,3002720,BLANK,2.08
1189150,BLANK,BLANK,8.78
1189151,475570,HAICJ,162.36
1189152,BLANK,BLANK,7.68
1189154,3002720,BLANK,8.64
1189155,3002720,BLANK,115.2
1189157,3002720,BLANK,23.76
1189158,BLANK,BLANK,6.53
1189161,BLANK,BLANK,27.6
1189162,BLANK,BLANK,123.24
1189163,3001091,BLANK,16.25
1189164,3001091,BLANK,73.15
1189166,BLANK,BLANK,8.56
1189167,3002720,BLANK,2.58
1189170,BLANK,BLANK,5.18
1189171,BLANK,BLANK,5.48
1189172,BLANK,BLANK,9.14
1189174,475570,EBPB2,129.85
1189175,3001091,BLANK,76.2
1189176,BLANK,BLANK,7.79
1189177,K0302163,BLANK,17.78
1189178,BLANK,BLANK,5.95
1189179,3002720,BLANK,71.4
1189184,3002720,BLANK,7.56
1189185,3001091,BLANK,15.25
1189186,BLANK,BLANK,7.82
1189187,3002720,BLANK,4.16
1189188,BLANK,BLANK,14.74
1189189,3002720,BLANK,5.4
1189191,BLANK,BLANK,9.3
1189192,3002720,BLANK,12.32
1189193,BLANK,BLANK,8.11
1189195,BLANK,BLANK,36.0
1189199,BLANK,BLANK,9.78
1189202,BLANK,BLANK,22.6
1189203,BLANK,BLANK,9.2
1189204,BLANK,BLANK,17.29
1189207,475570,BLANK,121.81
1189208,BLANK,BLANK,9.31
1189209,3002720,BLANK,8.32
1189210,BLANK,BLANK,9.26
1189211,BLANK,BLANK,8.54
1189212,BLANK,BLANK,6.0
1189214,BLANK,BLANK,11.56
1189215,475570,BLANK,109.96
1189216,3002720,BLANK,55.68
1189217,BLANK,BLANK,5.04
1189218,BLANK,BLANK,11.43
1189220,3002720,BLANK,18.75
1189222,475570,BLANK,128.71
1189223,BLANK,BLANK,7.77
1189224,K0302163,BLANK,3.58
1189227,475570,BLANK,143.24
1189228,BLANK,BLANK,7.6
1189229,3002720,BLANK,160.2
1189230,BLANK,BLANK,17.0
1189233,3002720,BLANK,45.9
1189236,BLANK,BLANK,15.0
1189237,BLANK,BLANK,74.16
1189238,3002720,BLANK,18.0
1189239,BLANK,BLANK,123.18
1189241,BLANK,BLANK,6.9
1189242,3002720,BLANK,1.08
1189243,475570,BLANK,48.44
1189244,BLANK,BLANK,9.75
1189245,3002720,BLANK,44.64
1189246,BLANK,BLANK,14.51
1189247,BLANK,BLANK,23.6
1189248,BLANK,BLANK,94.0
1189249,K0302163,BLANK,19.06
1189251,BLANK,BLANK,10.44
1189253,BLANK,BLANK,9.6
1189255,BLANK,BLANK,8.27
1189256,BLANK,BLANK,11.01
1189258,BLANK,BLANK,5.21
1189259,BLANK,BLANK,9.71
1189260,3002720,BLANK,3.96
1189261,BLANK,BLANK,12.75
1189262,BLANK,BLANK,68.69
1189263,BLANK,BLANK,15.41
1189264,3002720,BLANK,1.7
1189266,3002720,BLANK,9.0
1189267,BLANK,BLANK,6.59
1189268,3002720,BLANK,238.0
1189269,3002720,BLANK,7.92
1189270,BLANK,BLANK,13.64
1189272,3002720,BLANK,1.92
1189273,BLANK,BLANK,10.41
1189274,BLANK,BLANK,9.53
1189276,BLANK,BLANK,7.17
1189277,3002720,BLANK,168.64
1189278,3002720,BLANK,36.72
1189279,3002720,BLANK,22.68
1189281,BLANK,BLANK,50.0
1189283,3002720,BLANK,2.58
1189284,BLANK,BLANK,10.16
1189287,BLANK,BLANK,6.05
1189288,3002720,BLANK,18.7
1189289,BLANK,BLANK,6.33
1189291,BLANK,BLANK,19.72
1189293,3002720,BLANK,42.0
1189294,3002720,BLANK,32.12
1189295,3002720,BLANK,2.58
1189297,3002720,BLANK,23.76
1189298,BLANK,BLANK,11.13
1189299,3002720,BLANK,156.62
1189301,3002720,BLANK,40.32
1189302,BLANK,BLANK,15.89
1189303,BLANK,BLANK,0.11
1189304,3002720,BLANK,3.08
1189305,BLANK,BLANK,11.62
1189306,BLANK,BLANK,6.56
1189308,BLANK,BLANK,8.47
1189309,BLANK,BLANK,109.22
1189311,BLANK,BLANK,19.69
1189312,3002720,BLANK,232.56
1189313,3002720,BLANK,2.58
1189315,BLANK,BLANK,5.38
1189316,BLANK,BLANK,6.19
1189317,BLANK,BLANK,22.54
1189318,BLANK,BLANK,22.98
1189319,3002720,BLANK,6.16
1189320,3002720,BLANK,4.16
1189321,475570,BLANK,59.24
1189322,3002720,BLANK,9.24
1189324,3002720,BLANK,22.68
1189326,BLANK,BLANK,14.71
1189330,BLANK,BLANK,200.0
1189331,BLANK,BLANK,18.24
1189332,BLANK,BLANK,14.67
1189333,3002720,BLANK,50.32
1189334,3002720,BLANK,61.44
1189337,3002720,BLANK,51.0
